ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20230324,204500,84.99,0.0,29.0,,,2008,아파트,중개거래,"서울 송파구, 서울 종로구"
2023,11200,성동구,11400,성수동1가,1,대지,0013,0101,(13-101),20230323,15000,19.5,9.92,4.0,,,2012,연립다세대,중개거래,서울 성동구
2023,11650,서초구,10200,양재동,1,대지,0275,0004,트윈타워(275-4),20230323,14500,24.07,24.07,13.0,,,1991,오피스텔,중개거래,서울 서초구
2023,11590,동작구,10200,상도동,1,대지,0214,0156,나무하우스2,20230323,35000,40.42,24.46,3.0,,,2015,연립다세대,중개거래,서울 성동구
2023,11350,노원구,10500,상계동,1,대지,1078,0000,현대2차,20230323,55000,82.68,0.0,8.0,,,1993,아파트,중개거래,서울 노원구
2023,11470,양천구,10200,목동,1,대지,0498,0007,레이나,20230323,24000,29.21,19.31,4.0,,,2015,연립다세대,중개거래,서울 양천구
2023,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,20230323,132000,84.91,0.0,17.0,,,2016,아파트,중개거래,서울 송파구
2023,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,20230323,183000,93.24,0.0,1.0,,,1986,아파트,중개거래,서울 양천구
2023,11650,서초구,10200,양재동,1,대지,0266,0004,하우징허브더붐Ⅰ,20230323,36500,29.14,19.36,3.0,,,2018,연립다세대,중개거래,서울 관악구
2023,11710,송파구,10400,송파동,1,대지,0243,0000,래미안송파파인탑,20230323,131000,71.58,0.0,10.0,,,2012,아파트,중개거래,서울 송파구
2023,11470,양천구,10100,신정동,1,대지,0973,0040,하나목동아이파크뷰(973-40),20230323,29900,25.38,10.5,4.0,,20230502,2020,연립다세대,중개거래,경기 고양덕양구
2023,11350,노원구,10500,상계동,1,대지,0637,0000,상계주공13(고층),20230323,33000,45.55,0.0,13.0,,,1989,아파트,중개거래,서울 노원구
2023,11440,마포구,12200,합정동,1,대지,0448,0007,한강이튼캐슬A,20230323,39500,21.34,18.84,2.0,,,2021,연립다세대,중개거래,서울 마포구
2023,11380,은평구,11000,증산동,1,대지,0258,0000,DMC센트럴자이(3단지),20230323,128000,84.92,0.0,24.0,,,2023,아파트,중개거래,서울 은평구
2023,11110,종로구,18700,무악동,1,대지,0082,0000,현대,20230323,72990,84.92,0.0,3.0,,,2000,아파트,중개거래,서울 종로구
2023,11620,관악구,10100,봉천동,1,대지,0713,0101,(713-101),20230323,11025,14.57,13.23,4.0,,,2015,연립다세대,직거래,
2023,11140,중구,12900,남산동2가,,,,,,20230323,145000,89.25,175.2,0.0,,,1990,단독다가구,중개거래,경기 광주시
2023,11410,서대문구,11700,연희동,1,대지,0163,0018,상신빌라B동,20230323,10500,26.53,16.0,-1.0,,,1992,연립다세대,직거래,
2023,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),20230323,47800,49.6,0.0,9.0,,,1999,아파트,중개거래,서울 노원구
2023,11620,관악구,10100,봉천동,1,대지,1652,0025,남향빌라(1652-25),20230323,23800,46.76,30.8,1.0,,,1990,연립다세대,중개거래,서울 관악구
2023,11590,동작구,10200,상도동,1,대지,0533,0000,힐스테이트 상도 프레스티지,20230323,113000,84.95,0.0,5.0,,,2013,아파트,중개거래,서울 동작구
2023,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,20230323,145000,84.3,0.0,3.0,,,2019,아파트,중개거래,서울 강동구
2023,11440,마포구,10300,신공덕동,1,대지,0172,0000,펜트라우스,20230323,150000,103.04,0.0,18.0,,,2011,아파트,중개거래,서울 마포구
2023,11200,성동구,11000,금호동2가,1,대지,0501,0032,명성아트빌2차,20230323,71800,62.98,32.52,1.0,,,2002,연립다세대,중개거래,서울 성동구
2023,11260,중랑구,10300,중화동,1,대지,0329,0085,한일씨티빌,20230323,40000,47.65,31.51,5.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,20230323,68900,59.94,0.0,2.0,,,1996,아파트,중개거래,서울 영등포구
2023,11500,강서구,10100,염창동,1,대지,0288,0000,현대1,20230323,77500,84.77,0.0,4.0,,,1994,아파트,중개거래,"경기 평택시, 서울 강서구"
2023,11680,강남구,10300,개포동,1,대지,1282,0000,개포래미안포레스트,20230323,173000,59.92,0.0,16.0,,,2020,아파트,중개거래,서울 강남구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20230323,179500,84.98,0.0,21.0,,,2018,아파트,중개거래,서울 송파구
2023,11350,노원구,10300,공릉동,1,대지,0751,0000,대주파크빌아파트,20230323,59000,65.77,0.0,11.0,,,2003,아파트,중개거래,"경기 남양주시, 서울 노원구"
2023,11170,용산구,12700,용산동5가,1,대지,0024,0000,파크타워,20230323,187500,123.34,158.77,5.0,,,2009,오피스텔,중개거래,서울 용산구
2023,11500,강서구,10300,화곡동,1,대지,0339,0017,대신타운(339-17),20230323,17900,46.96,28.43,1.0,,,2000,연립다세대,중개거래,서울 강서구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20230323,187000,84.98,0.0,15.0,,,2018,아파트,중개거래,서울 송파구
2023,11740,강동구,10900,천호동,1,대지,0573,0000,강동리버스타운,20230323,40850,50.55,32.44,4.0,,,2018,연립다세대,중개거래,서울 강동구
2023,11290,성북구,11800,동선동3가,,,,,,20230323,220000,259.4,111.4,0.0,,,1998,단독다가구,중개거래,서울 성북구
2023,11740,강동구,10900,천호동,1,대지,0573,0000,강동리버스타운,20230323,40850,50.55,32.44,3.0,,,2018,연립다세대,중개거래,서울 강동구
2023,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20230323,89000,59.96,0.0,17.0,,,2000,아파트,중개거래,서울 성동구
2023,11410,서대문구,11100,홍제동,1,대지,0283,0036,마체스터,20230323,55000,84.93,0.0,10.0,,,2008,아파트,중개거래,서울 서대문구
2023,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),20230323,71000,68.8,0.0,5.0,,,1992,아파트,중개거래,서울 관악구
2023,11410,서대문구,11100,홍제동,1,대지,0315,0031,뉴씨엘,20230323,41700,29.88,13.35,3.0,,,2018,연립다세대,중개거래,서울 서대문구
2023,11590,동작구,10200,상도동,1,대지,0301,0100,태경빌5차,20230323,19600,29.99,17.39,3.0,,,2017,연립다세대,직거래,
2023,11260,중랑구,10500,망우동,1,대지,0426,0031,(426-31),20230323,21300,38.34,22.46,2.0,,,2004,연립다세대,중개거래,서울 중랑구
2023,11230,동대문구,10200,용두동,1,대지,0255,0049,청계 한양아이클래스,20230323,18000,18.35,18.35,6.0,,,2019,오피스텔,중개거래,서울 동대문구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,35500,38.27,25.35,3.0,,,2022,연립다세대,직거래,
2023,11305,강북구,10100,미아동,1,대지,0160,0003,푸르지오시티,20230323,13950,18.65,0.0,11.0,,,2014,아파트,중개거래,"서울 강북구, 서울 노원구"
2023,11620,관악구,10100,봉천동,1,대지,1728,0000,관악파크푸르지오,20230323,83000,84.98,0.0,4.0,,,2014,아파트,중개거래,서울 관악구
2023,11260,중랑구,10100,면목동,1,대지,0157,0036,청운명가,20230323,40000,44.14,28.3,3.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11680,강남구,10100,역삼동,1,대지,0681,0046,성영forU,20230323,168000,164.53,0.0,5.0,,,2004,아파트,중개거래,서울 강남구
2023,11500,강서구,10200,등촌동,1,대지,0702,0000,주공10,20230323,61000,58.14,0.0,2.0,,,1995,아파트,중개거래,서울 강서구
2023,11710,송파구,10600,삼전동,1,대지,0094,0000,선화빌라,20230323,37800,43.72,21.52,2.0,,,2003,연립다세대,중개거래,서울 송파구
2023,11440,마포구,12500,성산동,,,,,,20230323,58000,42.48,72.4,0.0,,,1974,단독다가구,중개거래,경기 남양주시
2023,11440,마포구,12000,서교동,1,대지,0486,0000,서교푸르지오,20230323,95000,92.45,0.0,14.0,,,2004,아파트,중개거래,"서울 마포구, 서울 중구"
2023,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20230323,85000,114.97,0.0,3.0,,,2002,아파트,중개거래,"서울 노원구, 서울 성북구"
2023,11320,도봉구,10700,창동,1,대지,0045,0000,삼성래미안,20230323,77000,84.87,0.0,2.0,,,1992,아파트,중개거래,서울 도봉구
2023,11110,종로구,17500,숭인동,1,대지,1421,0001,종로 동광모닝스카이,20230323,11300,19.95,28.87,8.0,,,2013,오피스텔,중개거래,서울 종로구
2023,11545,금천구,10200,독산동,1,대지,1025,0013,늘푸른빌(1025-13),20230323,16500,32.04,18.49,4.0,,,2010,연립다세대,중개거래,인천 부평구
2023,11500,강서구,10300,화곡동,1,대지,0102,0009,한울어울림(가동),20230323,25000,59.9,34.72,3.0,,20230413,2011,연립다세대,중개거래,서울 강서구
2023,11545,금천구,10200,독산동,1,대지,1047,0028,제오클레스,20230323,16800,36.54,22.69,2.0,,,2014,연립다세대,중개거래,서울 금천구
2023,11740,강동구,10700,암사동,1,대지,0494,0012,한목그랜드빌리지(494-12),20230323,45000,77.08,46.7,4.0,,,1993,연립다세대,중개거래,서울 송파구
2023,11530,구로구,10200,구로동,1,대지,1267,0000,신도림태영타운,20230323,81800,59.88,0.0,14.0,,,2000,아파트,중개거래,서울 구로구
2023,11380,은평구,10800,역촌동,1,대지,0039,0036,해드림하우스,20230323,37100,50.47,15.34,8.0,,,2018,연립다세대,중개거래,서울 은평구
2023,11305,강북구,10300,수유동,1,대지,0433,0002,은행빌라(433-2),20230323,29650,66.62,41.42,2.0,,,2014,연립다세대,중개거래,서울 강북구
2023,11350,노원구,10500,상계동,1,대지,0995,0000,한신4차,20230323,52300,84.84,0.0,1.0,,,1995,아파트,중개거래,서울 노원구
2023,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,20230323,100500,84.92,0.0,16.0,,,2019,아파트,중개거래,서울 강동구
2023,11680,강남구,10600,대치동,1,대지,0992,0000,현대1,20230323,168000,84.27,0.0,3.0,,,1990,아파트,중개거래,서울 강남구
2023,11710,송파구,10700,가락동,1,대지,0095,0001,가락금호아파트,20230323,105600,59.91,0.0,19.0,,,1997,아파트,중개거래,서울 송파구
2023,11215,광진구,10300,구의동,1,대지,0631,0001,현대프라임,20230323,93000,59.82,0.0,15.0,,,1997,아파트,중개거래,서울 광진구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,42900,47.7,31.59,5.0,,,2022,연립다세대,직거래,
2023,11215,광진구,10300,구의동,1,대지,0257,0038,하임빌라,20230323,29000,54.51,24.96,1.0,,,1996,연립다세대,중개거래,서울 광진구
2023,11560,영등포구,12700,양평동3가,1,대지,0101,0000,양평현대6차,20230323,82000,59.98,0.0,8.0,,,2000,아파트,중개거래,서울 영등포구
2023,11410,서대문구,11000,북아현동,,,,,,20230323,67000,162.18,66.1,0.0,,,1993,단독다가구,중개거래,서울 서대문구
2023,11320,도봉구,10700,창동,1,대지,0715,0003,미소애,20230323,36500,45.47,0.0,4.0,,,2005,아파트,중개거래,서울 도봉구
2023,11305,강북구,10100,미아동,,,,,,20230323,25500,99.6,109.0,0.0,,,1996,단독다가구,직거래,
2023,11470,양천구,10200,목동,1,대지,0720,0010,명남아띠빌4차,20230323,20700,48.29,27.59,2.0,,,2007,연립다세대,중개거래,서울 양천구
2023,11500,강서구,10300,화곡동,1,대지,0396,0003,혜성팰리스(396-3),20230323,23400,53.14,29.88,3.0,,,2012,연립다세대,중개거래,서울 강서구
2023,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,20230323,17900,22.17,31.61,10.0,,20230427,2017,오피스텔,중개거래,서울 강서구
2023,11500,강서구,10500,마곡동,1,대지,0795,0001,필네이처,20230323,15250,22.16,36.45,3.0,,,2016,오피스텔,중개거래,서울 강서구
2023,11410,서대문구,11100,홍제동,1,대지,0283,0036,마체스터,20230323,50000,84.93,0.0,1.0,,,2008,아파트,중개거래,서울 서대문구
2023,11215,광진구,10900,군자동,1,대지,0134,0020,한옥빌라트,20230323,19000,39.59,19.87,4.0,,,2002,연립다세대,직거래,
2023,11740,강동구,10800,성내동,1,대지,0064,0013,브라운스톤천호,20230323,40000,59.86,84.4,14.0,,,2007,오피스텔,중개거래,서울 강동구
2023,11410,서대문구,11100,홍제동,1,대지,0453,0001,청구2차,20230323,63900,59.89,0.0,9.0,,,1997,아파트,중개거래,서울 서대문구
2023,11590,동작구,10200,상도동,1,대지,0411,0000,대림아파트,20230323,65000,84.89,0.0,1.0,,,1995,아파트,중개거래,서울 동작구
2023,11350,노원구,10500,상계동,1,대지,1049,0048,"풀내음파크빌A,B동",20230323,29000,78.33,46.56,3.0,,,2008,연립다세대,중개거래,서울 노원구
2023,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,20230323,77500,84.97,0.0,2.0,,,2010,아파트,중개거래,서울 은평구
2023,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,20230323,97500,59.98,0.0,11.0,,,2019,아파트,중개거래,서울 강동구
2023,11260,중랑구,10600,신내동,1,대지,0437,0000,벽산,20230323,41700,59.78,0.0,2.0,,,2000,아파트,중개거래,서울 중랑구
2023,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,20230323,107900,55.02,0.0,12.0,,,1987,아파트,중개거래,"서울 양천구, 서울 영등포구"
2023,11650,서초구,10800,서초동,1,대지,1445,0014,더샵서초,20230323,182500,136.02,0.0,8.0,,,2006,아파트,중개거래,서울 서초구
2023,11170,용산구,11900,효창동,1,대지,0005,0727,삼원넥스빌라(C),20230323,31000,36.53,33.35,2.0,,,1988,연립다세대,중개거래,경남 진주시
2023,11215,광진구,10500,자양동,1,대지,0227,0007,더샵스타시티,20230323,245000,163.53,0.0,10.0,,,2007,아파트,중개거래,서울 광진구
2023,11560,영등포구,13200,신길동,1,대지,0440,0011,신풍리치빌(440-11),20230323,23500,17.61,9.58,3.0,,,2003,연립다세대,중개거래,서울 영등포구
2023,11290,성북구,10300,돈암동,1,대지,0642,0000,돈암동해피트리,20230323,77500,84.98,0.0,6.0,,,2013,아파트,중개거래,서울 성북구
2023,11230,동대문구,10800,회기동,1,대지,0346,0018,베라체캠퍼스,20230323,25000,24.32,0.0,5.0,,,2013,아파트,중개거래,서울 동대문구
2023,11260,중랑구,10100,면목동,1,대지,0155,0033,동일스카이씨티빌(102동),20230323,27000,29.56,19.7,3.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11140,중구,16200,신당동,1,대지,0432,1972,신신(1차),20230323,15000,38.93,0.0,5.0,,,2001,아파트,중개거래,서울 중구
2023,11500,강서구,10500,마곡동,1,대지,0735,0000,마곡엠밸리2단지,20230323,79500,84.92,0.0,3.0,,,2014,아파트,직거래,
2023,11590,동작구,10800,대방동,1,대지,0501,0000,대림아파트,20230323,93000,59.84,0.0,11.0,,,1993,아파트,중개거래,서울 동작구
2023,11410,서대문구,11800,홍은동,1,대지,0196,0008,밀레니엄하우스,20230323,29000,27.17,23.09,2.0,,,2020,연립다세대,직거래,
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,36400,39.22,25.98,3.0,,,2022,연립다세대,직거래,
2023,11320,도봉구,10800,도봉동,1,대지,0588,0000,신도봉,20230323,29000,64.32,0.0,2.0,,,1994,아파트,직거래,
2023,11440,마포구,12700,상암동,1,대지,0034,0051,예인하우스,20230323,59500,81.2,0.0,3.0,,,2012,아파트,중개거래,서울 마포구
2023,11440,마포구,12700,상암동,1,대지,1637,0000,상암월드컵파크2단지,20230323,84000,59.92,0.0,17.0,,,2003,아파트,중개거래,서울 마포구
2023,11680,강남구,10600,대치동,1,대지,0938,0000,삼환 아르누보2,20230323,43000,26.42,35.19,5.0,,,2004,오피스텔,중개거래,서울 강남구
2023,11200,성동구,10200,하왕십리동,1,대지,1071,0000,왕십리자이,20230323,98000,59.99,0.0,3.0,,,2017,아파트,중개거래,서울 성동구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,35650,39.22,25.98,2.0,,,2022,연립다세대,직거래,
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,35600,38.36,25.41,3.0,,,2022,연립다세대,직거래,
2023,11560,영등포구,11000,여의도동,1,대지,0030,0002,삼부,20230323,230000,135.8,0.0,4.0,,,1975,아파트,중개거래,서울 영등포구
2023,11230,동대문구,10500,답십리동,1,대지,0042,0000,동답한신,20230323,35000,35.45,0.0,14.0,,,1992,아파트,중개거래,서울 동대문구
2023,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,20230323,115000,59.79,0.0,13.0,,,2019,아파트,중개거래,서울 강동구
2023,11710,송파구,10600,삼전동,1,대지,0043,0012,삼전동에이스빌,20230323,39700,45.36,24.78,3.0,,,2003,연립다세대,중개거래,서울 송파구
2023,11380,은평구,10500,구산동,1,대지,0355,0095,동익파크1동(355-95),20230323,49000,84.98,0.0,9.0,,,1991,아파트,중개거래,서울 은평구
2023,11470,양천구,10300,신월동,1,대지,1057,0000,롯데캐슬(1057-0),20230323,76600,70.91,0.0,6.0,,,2010,아파트,중개거래,서울 양천구
2023,11620,관악구,10100,봉천동,1,대지,0673,0008,성도빌라,20230323,9000,21.5,11.55,3.0,,,2002,연립다세대,중개거래,서울 관악구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,34850,38.36,25.41,2.0,,,2022,연립다세대,직거래,
2023,11350,노원구,10500,상계동,1,대지,1368,0022,세진빌라,20230323,24400,33.24,16.78,-1.0,,,1998,연립다세대,중개거래,서울 노원구
2023,11710,송파구,10800,문정동,1,대지,0001,0000,문정래미안,20230323,160000,133.29,0.0,4.0,,,2004,아파트,중개거래,서울 송파구
2023,11650,서초구,10700,반포동,1,대지,0018,0001,래미안퍼스티지,20230323,500000,135.92,0.0,19.0,,,2009,아파트,중개거래,서울 서초구
2023,11410,서대문구,11800,홍은동,1,대지,0265,0316,궁전빌라,20230323,24000,68.18,38.37,3.0,,,1991,연립다세대,중개거래,서울 서대문구
2023,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,20230323,89500,59.99,0.0,16.0,,,2014,아파트,중개거래,서울 동대문구
2023,11710,송파구,10900,장지동,1,대지,0837,0000,송파파인타운4단지,20230323,111500,84.95,0.0,10.0,,,2008,아파트,중개거래,서울 송파구
2023,11290,성북구,11100,삼선동1가,1,대지,0144,0002,미산빌라A동,20230323,25200,40.5,23.29,2.0,,,1988,연립다세대,중개거래,서울 성북구
2023,11440,마포구,10900,염리동,1,대지,0010,0103,염리서진팰리스,20230323,52000,15.76,13.56,2.0,,,2021,연립다세대,중개거래,서울 마포구
2023,11320,도봉구,10500,쌍문동,1,대지,0199,0001,금호1,20230323,45000,70.13,0.0,4.0,,,1990,아파트,중개거래,서울 도봉구
2023,11410,서대문구,11800,홍은동,1,대지,0010,0183,아르떼빌(10-183),20230323,22500,29.81,17.14,2.0,,,2018,연립다세대,중개거래,서울 은평구
2023,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,20230323,89000,84.98,0.0,18.0,,,2014,아파트,중개거래,서울 양천구
2023,11215,광진구,10100,중곡동,1,대지,0018,0115,봄내빌,20230323,32500,57.85,30.7,2.0,,,2002,연립다세대,중개거래,"서울 광진구, 서울 송파구"
2023,11470,양천구,10300,신월동,1,대지,0519,0012,삼종레이빌101동,20230323,36000,77.25,0.0,6.0,,,2004,아파트,중개거래,서울 양천구
2023,11215,광진구,10500,자양동,1,대지,0520,0002,우성2,20230323,83500,64.79,0.0,3.0,,,1989,아파트,중개거래,서울 광진구
2023,11500,강서구,10600,내발산동,1,대지,0675,0023,성림아트빌,20230323,27000,75.74,39.74,5.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11410,서대문구,12000,남가좌동,1,대지,0383,0000,DMC파크뷰자이5단지,20230323,85000,59.98,0.0,10.0,,,2015,아파트,중개거래,서울 서대문구
2023,11710,송파구,11100,방이동,1,대지,0155,0004,더하우스,20230323,16000,17.36,10.88,2.0,,,2013,연립다세대,직거래,
2023,11200,성동구,11400,성수동1가,1,대지,0656,0329,자양빌라,20230323,200000,67.35,58.88,2.0,,,1987,연립다세대,중개거래,서울 성동구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,30000,31.67,20.98,4.0,,,2022,연립다세대,직거래,
2023,11260,중랑구,10100,면목동,1,대지,0152,0041,동서울빌라B,20230323,16000,42.12,20.06,3.0,,,1993,연립다세대,중개거래,서울 성북구
2023,11470,양천구,10200,목동,1,대지,0779,0021,사과나무힐,20230323,12550,20.46,11.29,3.0,,,2016,연립다세대,직거래,
2023,11200,성동구,11200,금호동4가,1,대지,0800,0000,대우,20230323,133500,84.71,0.0,20.0,,,2001,아파트,중개거래,서울 성동구
2023,11380,은평구,10700,응암동,1,대지,0765,0000,세영스카이타운,20230323,23500,29.91,20.1,2.0,,,2019,연립다세대,중개거래,서울 은평구
2023,11680,강남구,11400,일원동,1,대지,0734,0000,상록수,20230323,161500,74.54,0.0,5.0,,,1993,아파트,중개거래,서울 강남구
2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20230323,65000,84.76,0.0,25.0,,,2004,아파트,중개거래,서울 강북구
2023,11290,성북구,13400,길음동,1,대지,1284,0000,길음뉴타운8단지(래미안),20230323,80000,59.9,0.0,8.0,,,2010,아파트,중개거래,서울 성북구
2023,11530,구로구,10700,개봉동,1,대지,0333,0015,마이빌2차,20230323,22000,33.52,20.95,6.0,,,2017,연립다세대,중개거래,울산 중구
2023,11590,동작구,10200,상도동,1,대지,0535,0000,두산위브트레지움2차,20230323,123500,84.86,0.0,11.0,,,2016,아파트,중개거래,서울 동작구
2023,11290,성북구,11200,삼선동2가,1,대지,0425,0000,삼선푸르지오,20230323,79500,84.88,0.0,6.0,,,2008,아파트,중개거래,서울 성북구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,33050,34.39,22.78,4.0,,,2022,연립다세대,직거래,
2023,11680,강남구,10600,대치동,1,대지,0943,0024,신안메트로칸,20230323,23000,26.73,38.63,22.0,,,2004,오피스텔,중개거래,서울 강남구
2023,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),20230323,180000,84.61,0.0,7.0,,,2017,아파트,중개거래,"서울 동대문구, 서울 종로구"
2023,11560,영등포구,13200,신길동,1,대지,4958,0000,보라매에스케이뷰,20230323,130000,84.98,0.0,20.0,,,2020,아파트,중개거래,서울 영등포구
2023,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,20230323,117000,73.87,0.0,1.0,,,2019,아파트,중개거래,서울 강동구
2023,11530,구로구,10900,궁동,1,대지,0081,0004,우덕맨션(81-4),20230323,21000,59.22,32.99,2.0,,,2000,연립다세대,중개거래,서울 구로구
2023,11230,동대문구,10300,제기동,1,대지,0892,0068,경동미주,20230323,58100,67.21,0.0,3.0,,,1977,아파트,직거래,
2023,11305,강북구,10400,우이동,1,대지,0061,0012,도원그린빌,20230323,24000,67.45,30.67,2.0,,,2003,연립다세대,중개거래,서울 도봉구
2023,11530,구로구,10900,궁동,1,대지,0081,0004,우덕맨션(81-4),20230323,21000,59.22,32.99,2.0,,20230328,2000,연립다세대,중개거래,서울 구로구
2023,11710,송파구,11200,오금동,1,대지,0135,0000,송파두산위브,20230323,85500,59.98,0.0,14.0,,,2019,아파트,중개거래,서울 송파구
2023,11545,금천구,10200,독산동,1,대지,1025,0013,늘푸른빌(1025-13),20230323,16500,32.04,18.49,4.0,,20230414,2010,연립다세대,중개거래,인천 부평구
2023,11620,관악구,10100,봉천동,1,대지,0100,0084,비쥬타운B,20230323,27800,26.98,16.99,5.0,,,2016,연립다세대,중개거래,서울 관악구
2023,11500,강서구,10100,염창동,1,대지,0280,0000,극동상록수,20230323,64000,84.96,0.0,18.0,,,1999,아파트,직거래,
2023,11290,성북구,13400,길음동,1,대지,1280,0000,길음뉴타운2단지푸르지오,20230323,74900,84.97,0.0,16.0,,,2005,아파트,중개거래,"서울 노원구, 서울 성북구"
2023,11530,구로구,10100,신도림동,1,대지,0642,0000,대림2,20230323,100000,84.95,0.0,24.0,,,2001,아파트,중개거래,서울 구로구
2023,11740,강동구,10100,명일동,1,대지,0141,0000,YOUNGSTAY,20230323,34800,38.27,25.35,2.0,,,2022,연립다세대,직거래,
2023,11470,양천구,10300,신월동,1,대지,0242,0004,소노하우스,20230323,23500,46.11,28.81,3.0,,,2016,연립다세대,중개거래,서울 강서구
2023,11620,관악구,10100,봉천동,1,대지,0713,0101,(713-101),20230323,13230,17.63,16.01,4.0,,,2015,연립다세대,직거래,
2023,11740,강동구,11000,강일동,1,대지,0114,0000,강동리버스트4단지,20230323,61500,49.82,0.0,14.0,,,2020,아파트,중개거래,서울 강동구
2023,11320,도봉구,10600,방학동,1,대지,0274,0000,삼익세라믹아파트,20230323,32000,58.77,0.0,5.0,,,1988,아파트,중개거래,서울 도봉구
2023,11560,영등포구,11800,도림동,,,,,,20230322,26400,142.08,93.0,0.0,,,1993,단독다가구,직거래,
2023,11650,서초구,10100,방배동,1,대지,0725,0000,방배신삼호,20230322,272000,164.97,0.0,2.0,,,1983,아파트,중개거래,서울 서초구
2023,11440,마포구,11100,신수동,,,,,,20230322,308000,196.5,145.0,0.0,,,1989,단독다가구,직거래,
2023,11650,서초구,10600,잠원동,1,대지,0162,0000,반포센트럴자이,20230322,280000,84.95,0.0,3.0,,,2020,아파트,중개거래,서울 서초구
2023,11215,광진구,10400,광장동,1,대지,0484,0000,현대3,20230322,106000,74.92,0.0,14.0,,,1990,아파트,중개거래,서울 광진구
2023,11650,서초구,10700,반포동,1,대지,0016,0006,반포힐스테이트,20230322,435000,155.95,0.0,21.0,,,2012,아파트,중개거래,서울 서초구
2023,11470,양천구,10200,목동,1,대지,0557,0049,한양빌라A동,20230322,29000,36.98,29.2,1.0,,,1990,연립다세대,중개거래,서울 양천구
2023,11320,도봉구,10600,방학동,1,대지,0652,0013,제니스빌,20230322,20000,33.67,24.01,5.0,,,2016,연립다세대,중개거래,서울 도봉구
2023,11215,광진구,10300,구의동,1,대지,0048,0023,한울터,20230322,33000,59.82,34.63,3.0,,,2012,연립다세대,중개거래,서울 광진구
2023,11305,강북구,10300,수유동,1,대지,0282,0020,정원,20230322,19000,49.83,0.0,3.0,,,2006,아파트,직거래,
2023,11710,송파구,11200,오금동,,,,,,20230322,160000,248.98,170.6,0.0,,,1988,단독다가구,중개거래,서울 송파구
2023,11545,금천구,10300,시흥동,1,대지,0949,0000,국제빌라,20230322,42000,77.75,89.59,2.0,,,1984,연립다세대,중개거래,서울 금천구
2023,11500,강서구,10200,등촌동,1,대지,0628,0013,현대프린스텔,20230322,10500,28.78,39.29,8.0,,,1999,오피스텔,중개거래,서울 강서구
2023,11290,성북구,13300,정릉동,1,대지,1020,0000,정릉우성아파트 101~105동,20230322,60000,84.99,0.0,11.0,,,2000,아파트,직거래,
2023,11530,구로구,10200,구로동,1,대지,0512,0002,하이빌골드타워,20230322,22500,29.73,37.58,7.0,,,2019,오피스텔,직거래,
2023,11290,성북구,13300,정릉동,1,대지,1028,0000,정릉e-편한세상,20230322,59000,59.77,0.0,12.0,,,2006,아파트,중개거래,서울 성북구
